image_path,arm_type,angle,label
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_049.jpg,right,161.28041749277207,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_050.jpg,right,160.05403770273026,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_051.jpg,right,160.58783625763166,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_052.jpg,right,160.90940573024884,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_053.jpg,right,159.70271013318836,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_054.jpg,right,160.51621595396423,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_055.jpg,right,163.44838242668942,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_056.jpg,right,160.43463943489402,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_057.jpg,right,159.115309462866,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_058.jpg,right,164.01289366653967,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_059.jpg,right,158.7609203969944,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_060.jpg,right,160.351155805268,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_061.jpg,right,162.39801068535164,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_062.jpg,right,163.2315264690785,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_063.jpg,right,162.18542564624846,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_064.jpg,right,163.59802111213276,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_065.jpg,right,163.09276154949367,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_066.jpg,right,162.8089780538058,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_067.jpg,right,162.13660862743023,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_068.jpg,right,160.97697765947808,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_069.jpg,right,161.83645656232454,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_070.jpg,right,162.23242404234009,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_071.jpg,right,160.74824616352032,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_072.jpg,right,160.94061756662205,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_073.jpg,right,160.38620828695332,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_074.jpg,right,160.43355998671365,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_075.jpg,right,160.22245445368821,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_076.jpg,right,160.82910234207284,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_077.jpg,right,161.9908419985419,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_078.jpg,right,163.41755387398626,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_079.jpg,right,161.55777926505286,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_080.jpg,right,160.87155432709542,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_081.jpg,right,161.28939724410176,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_082.jpg,right,160.546977846983,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_083.jpg,right,161.90986787440997,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_084.jpg,right,156.4662432564517,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_085.jpg,right,153.0556265811469,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_086.jpg,right,150.0540687273221,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_087.jpg,right,150.9523479695171,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_088.jpg,right,150.4993944587455,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_089.jpg,right,158.1058843451651,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_090.jpg,right,151.79616785378795,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_091.jpg,right,152.26328960063378,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_092.jpg,right,151.34667314574926,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_093.jpg,right,153.28162478831794,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_094.jpg,right,157.00109691947006,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_095.jpg,right,153.45132164096168,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_096.jpg,right,156.59307061187238,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_097.jpg,right,156.01351971604797,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_098.jpg,right,154.78747675270353,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_099.jpg,right,157.95788400002147,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_100.jpg,right,142.65754322367638,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_101.jpg,right,144.899554379428,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_102.jpg,right,146.60303953211445,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_103.jpg,right,151.2950063377464,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_104.jpg,right,162.3420612737716,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_105.jpg,right,158.84824286549062,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_106.jpg,right,158.07462067247147,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_107.jpg,right,157.2758461320134,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_108.jpg,right,156.64061879091864,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_109.jpg,right,153.1739634800168,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_110.jpg,right,153.23044175997916,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_111.jpg,right,155.87401257220114,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_112.jpg,right,156.44817807579054,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_113.jpg,right,155.7247930110617,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_114.jpg,right,154.70891039317704,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_115.jpg,right,155.07230977692186,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_116.jpg,right,159.48236261016854,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_117.jpg,right,158.4634940678439,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_118.jpg,right,154.34895917749168,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_119.jpg,right,157.1173526679723,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_120.jpg,right,157.96829098920784,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_121.jpg,right,159.16912939142986,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_122.jpg,right,158.86992461995513,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_123.jpg,right,158.3954954941816,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_124.jpg,right,153.66465413568315,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_125.jpg,right,157.7299816039993,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_126.jpg,right,159.10202062826477,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_127.jpg,right,161.30471710724416,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_128.jpg,right,162.06837236236288,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_129.jpg,right,158.93686164207142,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_130.jpg,right,155.4881843452309,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_131.jpg,right,155.3578243797023,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_132.jpg,right,156.67045404621678,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_133.jpg,right,159.36393237038845,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_134.jpg,right,160.45768104037424,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_135.jpg,right,159.03121059047103,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_136.jpg,right,157.87271229817927,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_137.jpg,right,159.87225383539825,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_138.jpg,right,163.2322589923048,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_139.jpg,right,163.73275694504366,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_140.jpg,right,162.9019257231015,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_141.jpg,right,159.97668341842572,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_142.jpg,right,161.98765552000486,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_143.jpg,right,162.38160107865448,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_144.jpg,right,170.92843745511192,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_145.jpg,right,170.86905366571384,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_146.jpg,right,168.4761387155469,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_147.jpg,right,167.46798163720769,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_148.jpg,right,158.11837296366568,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_149.jpg,right,156.7752265148265,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_150.jpg,right,166.79249683368005,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_151.jpg,right,168.43331074270867,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_152.jpg,right,172.4809219168541,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_153.jpg,right,170.2622182215979,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_154.jpg,right,165.32769074139995,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_155.jpg,right,158.73474447402072,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_156.jpg,right,160.91497951345153,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_157.jpg,right,158.3981413588753,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_158.jpg,right,157.16308647186534,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_159.jpg,right,154.0061745695856,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_160.jpg,right,155.32805483879054,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_161.jpg,right,155.06545139994893,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_162.jpg,right,169.83656026654165,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_163.jpg,right,166.8787511514222,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_164.jpg,right,167.2245499094542,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_165.jpg,right,164.54203018960493,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_166.jpg,right,158.65944876425746,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_167.jpg,right,148.39210327414258,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_168.jpg,right,152.64144423039406,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_169.jpg,right,160.99189050549012,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_170.jpg,right,167.08803830847475,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_171.jpg,right,167.78506701832072,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_172.jpg,right,166.99340782673585,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_173.jpg,right,163.4248396353882,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_174.jpg,right,161.10862536688853,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_175.jpg,right,159.17327753128816,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_176.jpg,right,160.56225106924086,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_177.jpg,right,159.5046504505322,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_178.jpg,right,156.30112412978437,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_179.jpg,right,140.73974458908032,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_180.jpg,right,145.72097393444432,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_181.jpg,right,141.0609512029828,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_182.jpg,right,150.99845538215916,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_183.jpg,right,151.31361135706445,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_184.jpg,right,150.4966757578014,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_185.jpg,right,149.79576102105045,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_186.jpg,right,150.45214478860484,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_187.jpg,right,151.18220617138627,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_188.jpg,right,151.96186678454492,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_189.jpg,right,150.31001114674865,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_190.jpg,right,149.9860168747361,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_191.jpg,right,151.61264156607794,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_192.jpg,right,152.72847613020335,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_193.jpg,right,153.13034758528758,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_194.jpg,right,155.23731110839435,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_195.jpg,right,154.94429623414885,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_196.jpg,right,153.05564314941975,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_197.jpg,right,149.92070314484397,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_198.jpg,right,149.47074260665167,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_199.jpg,right,150.39758892766656,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_200.jpg,right,152.83660423177096,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_201.jpg,right,152.3513509694448,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_202.jpg,right,146.4313372219065,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_203.jpg,right,146.3627195391054,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_204.jpg,right,148.36321175158653,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_205.jpg,right,179.11966795751889,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_206.jpg,right,170.59325175064626,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_207.jpg,right,170.67684296982426,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_208.jpg,right,170.15262887468106,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_209.jpg,right,166.51562704390585,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_210.jpg,right,165.09891495290606,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_211.jpg,right,166.00789802535778,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_212.jpg,right,166.17877090223607,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_213.jpg,right,166.49407399142768,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_214.jpg,right,166.14438087004547,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_215.jpg,right,167.38393791288289,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_216.jpg,right,168.81001546989785,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_217.jpg,right,169.4307918110673,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_218.jpg,right,170.04636313692478,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_219.jpg,right,168.3426908573448,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_220.jpg,right,166.6579770723366,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_221.jpg,right,163.94425592055646,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_222.jpg,right,160.28121442565606,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_223.jpg,right,167.05318193755207,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_224.jpg,right,166.984888840577,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_225.jpg,right,163.21140136722698,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_226.jpg,right,158.6123593461999,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_227.jpg,right,152.77027517263335,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_228.jpg,right,152.2852854415561,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_229.jpg,right,162.0508614106407,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_230.jpg,right,162.532951942023,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_231.jpg,right,160.49052073352695,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_232.jpg,right,160.76348916610078,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_233.jpg,right,159.28745484950664,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_234.jpg,right,159.19095182117346,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_235.jpg,right,161.74338628222478,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_236.jpg,right,152.85803589551514,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_237.jpg,right,130.3844681785935,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_238.jpg,right,134.18341326302783,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_239.jpg,right,163.97977203111765,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_240.jpg,right,164.31966005233213,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_241.jpg,right,155.40349658254755,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_242.jpg,right,151.51079538959146,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_243.jpg,right,157.3022046704009,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_244.jpg,right,161.98950326534285,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_245.jpg,right,150.59238067123562,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_246.jpg,right,146.4499569585899,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_247.jpg,right,148.944569222276,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_248.jpg,right,136.08973959573865,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_249.jpg,right,149.01030757008152,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_250.jpg,right,161.114638651642,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_251.jpg,right,161.01556526558585,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_252.jpg,right,159.37275612944168,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_253.jpg,right,154.03127350279973,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_254.jpg,right,154.52481908215276,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_255.jpg,right,158.38273182439187,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_256.jpg,right,157.8891506826416,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_257.jpg,right,154.6459936950722,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_258.jpg,right,135.95089765708286,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_259.jpg,right,164.23526384013766,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_260.jpg,right,172.1978217871367,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_261.jpg,right,166.41237280666903,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_262.jpg,right,165.1536802412296,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_263.jpg,right,169.2842006012049,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_264.jpg,right,171.92430716012888,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_265.jpg,right,159.14905110440287,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_266.jpg,right,158.04125633901313,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_267.jpg,right,159.83228886679564,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_268.jpg,right,160.2470226286738,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_269.jpg,right,159.9386567274988,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_270.jpg,right,158.53759223985898,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_271.jpg,right,158.9883979889199,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_272.jpg,right,158.06303291676718,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_273.jpg,right,158.9134279261383,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_274.jpg,right,159.32759170935753,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_275.jpg,right,152.53833175960298,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_276.jpg,right,154.61654380975688,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_277.jpg,right,155.47401903449938,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_278.jpg,right,156.82315441394454,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_279.jpg,right,156.4772525425602,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_280.jpg,right,155.7360063662186,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_281.jpg,right,155.02342269942696,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_282.jpg,right,153.93387962803786,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_283.jpg,right,156.92015542974693,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_284.jpg,right,157.86045884081426,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_285.jpg,right,156.1451578088268,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_286.jpg,right,154.4730011668214,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_287.jpg,right,152.8651004216461,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_288.jpg,right,151.82108012537537,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_289.jpg,right,151.59141079241323,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_290.jpg,right,152.47389302595693,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_291.jpg,right,151.28842610262151,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_292.jpg,right,148.61111808035292,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_293.jpg,right,156.7135108883446,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_294.jpg,right,164.10430797494377,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_295.jpg,right,162.16127765122164,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_296.jpg,right,159.376477314731,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_297.jpg,right,156.06700572223363,illegal
